sample_idx,csg,csl,d_adv_T,d_adv
4842,279.31497,102.37248,0.3411849136586747,0.005225658439144947
4843,474.95407,86.74662,0.5692931013405309,0.002699828590368964
4844,1267.0295,195.02808,1.7452054239661434,0.006772665196738651
4845,117.73383,23.822916,0.13122199506372126,5.0931484477744304e-05
4846,343.85107,84.53715,0.4110607922901761,9.163475382759447e-05
4847,250.40799,46.71698,0.2864040995593595,0.00010224180383001827
4848,385.8178,49.80951,0.44284544074895116,0.006329013257136899
4849,8.230116,13.099495,0.009064657756026865,1.9531573620444213e-06
4850,314.4204,80.70707,0.3741643695891325,0.0016411762869433342
4851,1132.9205,131.93965,1.4357224594978175,0.00046909008735057916
4852,943.09296,174.83086,1.2638554494455785,0.017124110481840003
4853,167.9851,26.234861,0.18773498228476437,9.643701597125134e-06
4854,44.44528,14.71429,0.049039291363434497,8.474511721675818e-07
4855,72.0837,15.889204,0.07963775458418505,4.619795630218288e-05
4856,834.9402,98.59441,1.0151993675271571,0.0007419630027385025
4857,169.40329,24.978148,0.18905437902223787,0.002968493187790193
4858,173.93364,23.344072,0.1937569164584932,0.0002672523262896561
4859,539.32965,106.838745,0.6624082159700891,8.921413824157197e-05
4860,223.66284,62.360302,0.2604747677972235,0.0008947254061669887
4861,124.09224,28.947765,0.13910340658284231,3.559214415054401e-05
4862,684.18604,102.36919,0.835733981359967,0.02313404062382947
4863,289.00275,62.574104,0.3366525745811589,0.00026967890806808115
4864,489.6021,71.07661,0.5760313331907332,0.031582136793599995
4865,383.852,73.33472,0.45281620559065433,0.010117801780345886
4866,321.91266,69.836395,0.37818791175176764,0.0017618684054979896
4867,298.26984,98.01466,0.36240925308538574,0.009568237126602642
4868,6.789739,8.18625,0.007437975120450194,0.00012284599075270355
4869,6.1992507,2.862039,0.0067517313867710175,2.339187650197718e-09
4870,212.67996,44.031292,0.24250774962026067,0.00638677335023243
4871,149.59769,38.53999,0.16951693572648918,2.3811757636037088e-05
4872,352.0216,60.444134,0.4090468701040545,0.006309353250491264
4873,68.61003,16.74395,0.07587170543043303,8.1859903139537e-06
4874,683.17126,109.50998,0.8418373527628041,0.0064450601212576435
4875,49.448257,22.657223,0.05504177829490975,0.00019962601411379816
4876,761.01636,119.120186,0.9490001402818797,0.04779316636638921
4877,0.5723411,0.6659448,0.000621861067562445,3.6605997472589553e-07
4878,790.30585,116.82712,0.9827145579359157,0.0006102292510830209
4879,52.071636,11.071702,0.057223946734877254,3.011703197366609e-05
4880,112.77227,15.993669,0.12460468517199894,0.00032064870921971435
4881,656.56964,165.91481,0.8694913566247601,0.002064807195689505
4882,1.9196471,3.931549,0.0020931652922558733,4.3697962405249566e-07
4883,16.168074,11.160099,0.01776957551582313,6.4280718638978e-06
4884,1228.2374,171.03653,1.637655344474213,5.520509023264217e-05
4885,791.6644,195.67665,1.0914129279924762,0.008150282707211168
4886,439.04443,109.9082,0.5412778327978912,0.007001905523935198
4887,437.18213,42.639526,0.49770589810772153,0.0008680262753703817
4888,33.033993,10.436256,0.03627726034943507,3.9219452126341505e-06
4889,99.849495,25.51418,0.11149891769072491,0.00044733495101994104
4890,23.342972,13.863228,0.02573161698001577,6.769129089287538e-05
4891,1108.2838,201.95325,1.5412507588734377,0.0010154092113039985
4892,881.2474,144.7916,1.1352733735008371,0.030813151457466912
4893,92.34342,15.345867,0.10195939948270494,1.4245864068460886e-06
4894,6.201516,8.215562,0.0067938109481993575,1.1187003244426994e-08
4895,207.92816,44.129326,0.23711602747039,0.00046469695939638846
4896,189.33398,31.681871,0.21288977714244625,0.0015373909929482146
4897,228.14452,47.614395,0.26120836423360133,0.001853742076873739
4898,1.9995004,6.626971,0.002186663322356501,1.8187507724304259e-10
4899,553.2449,69.54037,0.6497345693714839,0.00020769575296560738
4900,231.0485,41.56603,0.26271392497662516,2.320681049008752e-05
4901,425.8146,67.72922,0.4990181654873404,0.00021668790681392345
4902,351.72635,55.73638,0.4064801823662433,0.0008517214431683535
4903,335.38437,38.48214,0.38001659710240493,0.009842092635222231
4904,590.54016,90.941864,0.7114151659411427,0.009887737381842785
4905,147.07692,20.021181,0.16323509543868053,0.005868758241729399
4906,404.21472,53.82043,0.46610744881832544,0.004668052707827767
4907,374.49042,72.813644,0.4415013134132839,0.004130034266351315
4908,24.311749,12.658468,0.02676398324173677,0.00043895756147371693
4909,275.94275,39.49174,0.3130226992735706,9.554805415468349e-05
4910,458.62982,68.647415,0.5380537539186937,0.001048125104092892
4911,245.56596,43.578186,0.2798613325325817,9.566570279362588e-05
4912,111.66025,31.022762,0.12545936321455703,6.27881733026395e-07
4913,681.5971,128.34763,0.8598571857348661,0.0030243753816961393
4914,148.55507,42.515892,0.16909732574847636,2.1789634118337962e-05
4915,65.953514,13.598277,0.0726811935330502,0.0004716823231815471
4916,259.62204,61.37165,0.3020046519088584,0.00039437442614500407
4917,170.77254,23.785301,0.19032909201370593,0.0004269536896762095
4918,725.74866,129.23814,0.9165855284020884,0.008219391203806001
4919,47.251884,15.570751,0.05218531241476438,2.1583862126818026e-06
4920,44.72182,19.608768,0.049612344342237547,3.118281812539203e-05
4921,829.9773,166.63884,1.1001889960298255,0.00817904038323901
4922,64.60321,20.481916,0.07173733641747335,4.67152440948974e-08
4923,92.635155,13.183233,0.10203786164240423,0.00033632772952227346
4924,713.1399,136.99979,0.9095774729621274,0.01581728329841072
4925,24.009869,15.455,0.02651327784052641,3.820997721597526e-05
4926,626.3412,107.784744,0.7701712033001272,0.017178886699691875
4927,664.52606,100.71513,0.8100825900156755,0.002731317779429069
4928,223.21124,73.7561,0.2634451268021517,0.0014927658361271266
4929,437.84103,97.536934,0.5316849715453157,0.013499489661516578
4930,97.298546,16.806055,0.1076039978416103,0.0013526420932453232
4931,426.10425,114.1441,0.52808224082169,0.017404499398201365
4932,1220.352,101.799545,1.4896248422539846,0.0001587754734281796
4933,301.0112,50.48954,0.34577347964914656,3.680387665346425e-05
4934,179.44073,32.170956,0.20187668786092236,0.00014654603351393463
4935,1145.1299,173.6701,1.5322252432142334,0.04793508138036576
4936,444.94458,51.734932,0.511842905841623,0.0042529186725518255
4937,9.184694,10.80564,0.010090538067868436,1.6643277248816875e-06
4938,480.31647,67.728615,0.5628892711580485,0.03476766560301268
4939,205.76462,74.10207,0.2429529487380498,0.0040189719117425735
4940,108.2552,19.707664,0.12010655243751163,9.815871080637332e-07
4941,32.900986,17.107792,0.03639786530031272,9.987893527355323e-07
4942,1148.0901,268.77692,1.760180228723002,0.037050479054688196
4943,271.39075,43.691612,0.3093327523563482,0.0017148007992488072
4944,7.932859,15.226574,0.008757776090116099,1.1478808108929801e-10
4945,507.23486,58.434513,0.5880305392083421,2.9873144001606084e-05
4946,305.51245,35.15438,0.34486902251859747,2.000895593781836e-05
4947,102.854355,28.678474,0.11526162793097071,4.687085945714231e-05
4948,715.37415,95.73098,0.866801763543952,0.04796956728113739
4949,500.36096,66.56765,0.5855829665360821,0.02209286599415766
4950,372.97644,70.9327,0.43874350574032656,0.0011322327389901266
4951,1095.0801,138.66959,1.399705823419674,0.0030722888333130052
4952,154.24057,30.457703,0.17319185799410985,0.0009090030278438685
4953,1495.4666,198.96837,2.071094940010594,0.0037469493135219383
4954,426.4994,55.326145,0.49265969916256974,5.632594773825037e-05
4955,254.00327,43.68552,0.2895123892631912,0.0071271825645402714
4956,1805.5052,343.2925,3.1251090100108323,0.06415098554656884
4957,443.23727,93.738106,0.5357662927298816,0.0034296767969241157
4958,581.6898,85.886475,0.6965114255168272,0.000619947499829043
4959,203.37595,60.997334,0.23647356581014425,0.0013435922976504186
4960,7.105977,5.696355,0.0077632301123037,5.559328173891464e-05
4961,4.868372,10.318179,0.005345654103167192,1.4794975323911767e-06
4962,396.54144,125.41223,0.49840444291951347,0.0020101811010373016
4963,75.737045,18.069403,0.08387598184251752,7.525002889669639e-06
4964,3.243152,3.3454733,0.003534044152558067,8.552039388138199e-09
4965,245.26535,47.933037,0.2809129187012722,0.0014484303313117707
4966,53.202194,22.081253,0.0591824121934925,0.000514259208784413
4967,141.42642,34.802296,0.15958176117407524,1.3247589479163972e-06
4968,10.466928,3.7626739,0.011410938950743604,2.1081553185990652e-06
4969,578.4129,124.39359,0.7260651990794956,5.383218820442246e-06
4970,369.47864,89.71353,0.44444788160519255,8.81418916241563e-05
4971,345.48395,62.893623,0.4025960579170177,0.004722914182209127
4972,974.24915,199.54375,1.3503288383405998,0.008382429309809604
4973,784.31775,65.80621,0.9170863332304038,0.0008160410144635789
4974,121.77233,9.904548,0.1336498627693917,0.0033518804098937633
4975,580.4933,235.46146,0.8467276876372962,0.0008819913531493238
4976,66.04907,16.01953,0.07298123034745506,0.0008391744974509993
4977,566.9541,108.21899,0.6975191971199768,0.00026456721905991686
4978,255.11,74.752205,0.30144804115188933,0.0012481512763993766
4979,360.5348,64.59674,0.42097044526502797,0.0010568952490082953
4980,358.9357,45.98049,0.4101871265866451,0.0001599963494280635
4981,450.6515,75.26439,0.532830056313721,0.00021380055155198761
4982,31.78172,4.0489116,0.03465892555893807,1.0996022779118078e-06
4983,80.1992,30.625761,0.09007014606433533,4.5830909993759985e-05
4984,365.7966,23.117191,0.40738360352478065,4.860743620042433e-05
4985,275.2251,60.33997,0.3197711103497409,2.2077123939031857e-05
4986,87.75445,25.023222,0.09793904989258675,3.627177056991941e-06
4987,290.71167,71.15359,0.3420618393689182,0.004469458966478923
4988,575.3867,100.39315,0.7011431284459384,0.0023076937951534418
4989,817.15247,143.29366,1.0506751159375693,0.005367292526136428
4990,119.57692,18.24348,0.13245255911525736,2.8472805070844233e-05
4991,18.905842,11.404319,0.02078410747273463,0.0002975562573573349
4992,47.10088,14.51207,0.05195779182193163,4.488248591537651e-05
4993,1592.1785,245.03165,2.3552852611802884,0.07211759864735674
4994,263.18466,36.486343,0.2975358634763784,0.00022568412902479216
4995,211.74983,28.889324,0.23734919802282708,0.0008926387575699216
4996,114.451065,33.242287,0.12891656742348925,0.0005058754675076002
4997,27.946959,14.554314,0.0308302081294919,5.6939841153082135e-05
4998,1165.3568,116.01059,1.4476060479966475,0.002291897654945585
4999,14.995352,10.901612,0.01647601094176194,9.449192618609712e-05
5000,341.96997,35.954975,0.3863722297341017,0.0002204330748007048
5001,154.41133,38.920753,0.17504705350955635,0.0002270046051816365
5002,173.50046,25.627193,0.19376717854589143,0.00037406750035099665
5003,828.505,197.96623,1.1458192430497631,0.017227183421882612
5004,108.0464,17.527412,0.11958562230062394,0.00023418202106854902
5005,69.965675,6.364149,0.07649281589334762,0.000725988165331076
5006,308.28586,59.721397,0.3579256171444803,0.000184619920288132
5007,193.40656,23.111668,0.21539340340675153,0.0005818210172810477
5008,391.9729,49.20094,0.44959626020250604,0.042896433333729944
5009,691.7018,79.00204,0.8214673339054972,0.013006675349502972
5010,95.27486,25.803148,0.10642489858830452,0.0002881906487199947
5011,399.17947,107.98844,0.4909681277073912,0.007328512663855122
5012,429.6915,152.13055,0.5588367165753493,0.0023657098929299038
5013,294.38928,63.727448,0.3433885680657219,0.030438547113887632
5014,120.20072,36.60133,0.13590714221180283,4.073098979820172e-05
5015,629.18896,83.780914,0.7514919295498739,0.00038909761492113737
5016,1285.1531,255.80711,1.931901777684204,0.012667902181019356
5017,707.8539,87.64657,0.8493694808850527,0.0005205173359713113
5018,523.7283,152.42978,0.6814017303882403,0.0023906068100430842
5019,156.32906,26.26255,0.1747139443808415,0.0006232774578673702
5020,662.3047,133.14006,0.840601282690263,0.01105936268028485
5021,143.88474,76.57543,0.17038696058233177,0.00010780363896050122
5022,201.89912,30.42543,0.22669792609359296,0.00011987166646093627
5023,1.4254129,0.9949438,0.0015492960065708577,1.3088313304399917e-06
5024,673.26935,136.22456,0.8578761735076789,0.003287141279475262
5025,6.4108133,6.0126057,0.0070061892658339125,9.618322497381718e-08
5026,455.3004,68.74557,0.534209286094009,0.005974926448183506
5027,493.16846,87.47334,0.5916407292255523,0.005005987833567684
5028,499.79504,100.36782,0.6090113543383077,0.00973819525255518
5029,243.82382,36.487377,0.27564834399205057,3.43172418828891e-05
5030,190.41077,33.03112,0.2144258346207259,6.0487733389546885e-05
5031,301.17838,98.72735,0.3662603981218435,0.001088478417037771
5032,48.60586,6.118885,0.05312608666405236,4.68689415595254e-05
5033,4.3086033,6.180666,0.004709610766320003,7.4552211750204e-06
5034,954.94196,136.59868,1.2173622021052732,0.0029253977435609135
5035,61.873528,13.891364,0.06820705205647952,0.0002607869087818127
5036,631.5748,188.53792,0.8622227649080781,0.02411731201451209
5037,215.95998,33.43732,0.24330866956161235,0.007877466896810318
5038,143.1653,18.257864,0.1585833816973865,3.1485172145057375e-06
5039,283.0761,63.63232,0.3301557546422188,0.0014223868210342509
5040,525.1118,121.917305,0.657115281464188,0.0016384948997755584
5041,127.05239,62.483406,0.14798473898361503,0.0004449180333938289
5042,404.72653,73.17201,0.47734952163320205,0.0007067088250088621
5043,127.28407,32.520744,0.14325511379141462,2.526508319071729e-06
5044,631.8174,156.91191,0.826853929704365,0.0014872337258516775
5045,522.1123,80.0262,0.6208174064315694,8.910325324795177e-06
5046,138.57106,37.752853,0.15688216020148585,0.00044002143304972425
5047,463.51938,34.250084,0.52269707514455,0.014456478884718281
5048,103.38724,18.31212,0.11452833439536489,0.000643729964380553
5049,132.67075,36.61341,0.1500086518926013,5.149422300976535e-06
5050,123.65086,24.228542,0.1378792439995961,3.9836507115763786e-05
5051,137.58736,24.302591,0.1534320639700169,0.0002633631578502869
5052,237.95312,69.81813,0.2795449698784104,0.00022107537256589238
5053,54.120487,15.078972,0.05973859994156888,1.1580804494664888e-07
5054,209.40056,41.372566,0.23804675478109927,0.00013277922013262835
5055,710.626,188.31412,0.969846673185159,0.0004549129302602433
5056,1224.2965,130.99994,1.5496755285957136,0.19449203926914832
5057,156.85606,31.769596,0.1763885483253597,5.213555556881324e-06
5058,122.6337,28.066391,0.137332744395178,5.265824936620361e-06
5059,372.13986,70.601746,0.4375890541072965,1.2669864242556098e-05
5060,263.2555,69.977585,0.30932788586952803,0.01543675499006864
5061,156.22128,25.415684,0.17442840731971224,0.000524516553132249
5062,62.976562,13.540088,0.0693961238361824,8.428319907426237e-05
5063,269.06662,66.659485,0.3149281765679741,0.012217782798622786
5064,68.70165,17.440126,0.07603155765800258,2.5921165149148016e-06
5065,9.479499,11.629508,0.010423852706964715,0.003945143245070118
5066,28.197493,19.058367,0.03126192149535498,1.4879592738029895e-06
5067,394.07053,63.565735,0.4595744531311369,0.13117220720898487
5068,371.73184,69.67237,0.4366321115464424,0.00035219176879698746
5069,8.371506,2.6817849,0.009115789410938399,5.409293013491009e-07
5070,229.96977,32.971928,0.258956856580557,0.0006744923539008293
5071,186.45961,26.764345,0.20850489695360272,0.0001672585160556521
5072,527.9437,150.67123,0.6853182987075002,0.0006991176069374334
5073,2.3212144,4.2142,0.00253181087859915,1.7988222028062802e-07
5074,603.5745,113.9007,0.7478002687706365,0.007209352249723526
5075,18.891857,2.872888,0.020575753140416746,8.160837069712048e-06
5076,2.2859979,5.296085,0.0024963450098341193,5.436069780383052e-07
5077,400.0503,66.172775,0.46797101563069565,0.00425052841065863
5078,200.15727,44.56935,0.2283688955590565,0.005207752032411625
5079,328.13916,77.940315,0.389208401880281,0.009891069076156242
5080,150.72258,20.628963,0.16739419218506008,0.008685637399961116
5081,663.7023,86.862495,0.795642427568973,0.006465316678065477
5082,321.9992,47.41928,0.36858260950885446,1.842830962898497e-05
5083,580.63544,94.21099,0.7022487334080194,0.02033399171489307
5084,1052.6096,202.51987,1.4649810159856353,0.0828280754150167
5085,9.350761,3.9648168,0.010196352909542074,4.079351292026564e-07
5086,5.172576,4.373951,0.005642850635983955,9.638073158231599e-08
5087,204.93597,52.659046,0.23599939684936233,0.009305178459768386
5088,120.21612,30.818613,0.1350416029627643,0.0001638679349972813
5089,19.58884,10.3673,0.021510438105601812,1.4508434504533056e-10
5090,99.75471,13.792252,0.10995382809574468,0.00032144781314658326
5091,98.12531,18.489685,0.10872076543663552,0.00031262069211663044
5092,27.58838,11.53269,0.030333523859021237,1.1751800385635742e-06
5093,788.1722,49.936897,0.9048040041176741,0.04362003927924764
5094,338.9226,82.46583,0.40416820442344653,0.004576930381190733
5095,704.76733,117.97029,0.8775982447735962,0.004783311432784651
5096,69.24829,13.743711,0.07632429119106127,1.2775749638213682e-06
5097,168.8511,23.791416,0.18818890317806933,3.647176845823985e-05
5098,295.95154,71.3087,0.34829082448830645,8.734927612934313e-05
5099,803.5668,81.74253,0.9574346533432829,0.004639262967303145
5100,898.8069,225.16447,1.2916312667328163,0.1906473167066728
5101,50.19489,25.15481,0.056028633706419924,2.9122582589835207e-05
5102,491.31348,108.52845,0.6046893514466124,0.0016640195762076993
5103,147.45831,23.902025,0.16436634856393056,2.8516861497366326e-06
5104,360.43344,84.15571,0.4306879850050068,0.017298850902476064
5105,188.38786,31.09063,0.21168521677438198,0.001367426328429261
5106,60.131584,15.3098,0.06639060953397073,0.0036160752150450532
5107,540.7286,58.890648,0.6271910025229624,0.009865875220288742
5108,64.65626,15.956463,0.07143725517301597,0.0002113772679106373
5109,603.1117,140.38622,0.7725784628458242,0.0008721904678419002
5110,606.9927,72.34514,0.7152122252896616,0.015732027215006657
5111,335.20963,81.723076,0.3993866882331548,0.00025147706256668464
5112,387.97577,55.65383,0.4483298398553704,1.3921119008827101e-05
5113,66.071014,10.997632,0.07260260581752567,2.5283097025751953e-05
5114,691.32227,88.19233,0.8300764228750123,0.007563689616622888
5115,1460.9789,154.15802,1.9051044094586127,0.015176906802382659
5116,225.61284,42.5999,0.2568352355735734,0.022583118203283403
5117,729.053,157.43042,0.9547531756275107,0.005058242129189109
5118,457.19684,55.3785,0.5281510020230078,2.123482635794228e-05
5119,125.71904,31.18898,0.14128194444015205,2.4233188763559952e-05
5120,299.7036,30.836796,0.3366710200232632,0.05485427509888119
5121,9.278279,4.0482864,0.010118237166507942,1.0192585809563039e-05
5122,105.406654,20.42868,0.11703978170297678,0.0016483989852927481
5123,67.73291,12.738632,0.07457145525966109,0.00038467240406992495
5124,310.663,78.64729,0.3687890349150733,0.00010219733670671474
5125,638.57355,183.52516,0.8658520169929145,0.004802724811944351
5126,853.4404,163.31534,1.1263288483468994,0.03409526398397944
5127,842.6795,170.50938,1.1227872408687742,0.1509051739514336
5128,117.14306,13.72016,0.12910973992588115,4.995479998254245e-05
5129,13.608035,8.017349,0.014904475752856534,3.1324975470352046e-06
5130,96.38335,22.274311,0.10724039334997991,0.00013677767284587275
5131,63.23483,19.232746,0.07012057930593614,0.0017526533980150067
5132,156.48698,35.476357,0.17671009767607512,0.0008832272081207306
5133,1.3276458,1.3334483,0.0014435630406985766,1.093753809344511e-09
5134,1044.4326,144.11078,1.3443188962469992,0.01035282359938658
5135,486.9519,85.677605,0.5829271019389415,8.883572615331567e-05
5136,41.43591,11.689408,0.04556678288354964,1.4833901161096901e-05
5137,10.338377,13.683381,0.011394026035240973,8.210096607300574e-11
5138,250.20912,29.540226,0.2806627691142679,0.000793456479546183
5139,433.40692,65.966515,0.506868650633783,0.0025129230768294398
5140,47.05369,9.007908,0.051592482222542695,1.5362703759306847e-09
5141,466.3494,124.47014,0.5854513323325435,0.003911913282365675
5142,755.75916,107.83455,0.9293650158355262,6.916287293346811e-06
5143,30.204596,10.52176,0.03317318867823655,1.1041226513907711e-05
5144,721.27783,137.54947,0.920602474257039,0.00825181080327083
5145,395.3447,57.915203,0.4580420220528095,0.0028374182201434334
5146,16.21193,7.844707,0.017753086666024827,6.56428198223117e-09
5147,193.41127,71.06194,0.2275501413211561,0.0007844900820087067
5148,3.0851698,3.3308008,0.0033618381953053364,9.4216560109716e-09
5149,54.535835,8.329189,0.05975188517044354,0.0015130937159644003
5150,853.2029,157.969,1.1181260216562314,0.0005758957576416735
5151,150.68207,22.897274,0.16777185173599152,0.00017759502695111794
5152,245.09065,65.032906,0.28632047717271086,0.002533746173503825
5153,139.64705,22.787985,0.15546636535140534,0.00017930387815867977
5154,186.4429,40.13507,0.21165072127820572,0.0004059695663548502
5155,189.80325,22.854868,0.21132003465352966,0.0011325502634502189
5156,239.72667,90.38657,0.2886021806750878,0.0002509420244840631
5157,360.05612,75.193344,0.4256784105693208,0.0030827257014777888
5158,456.92584,134.89946,0.5812310709188635,0.002435069305338757
5159,438.54993,73.523155,0.5174563962294293,0.00131429132138056
5160,627.13715,134.99582,0.7978456155815908,3.360980667203016e-05
5161,50.91255,6.4445295,0.05566710688585592,0.0018614364082546147
5162,685.6189,165.71716,0.9077235263541749,0.00023716878264470805
5163,1070.5737,149.0303,1.3867468308356243,0.0034280496670403794
5164,181.79422,28.670065,0.2037220524577552,0.00015301806689877937
5165,100.177505,35.063217,0.11307088588893524,1.0425793858825123e-05
5166,122.71758,41.363033,0.13950395336213378,0.0018658967314957413
5167,844.5278,106.78047,1.037180316901011,0.029115706789752775
5168,540.11,136.91687,0.6888128560708733,0.0020530599370950195
5169,102.580025,21.060528,0.11398116016543308,0.00033830662948409183
5170,53.17929,12.242869,0.05851651364412316,0.0009123068133238158
5171,286.13257,29.133604,0.3208122316402044,8.30115036574088e-05
5172,2.513303,8.584884,0.002754458187388807,1.1339641778864138e-07
5173,1129.0459,201.75827,1.5696982302750295,0.00034472522683088116
5174,859.6252,156.7149,1.1246940533740957,0.0006341452932947621
5175,178.48434,46.531277,0.20409809156147524,0.00028197644176814146
5176,396.396,65.41289,0.4632844761578269,8.78558424948353e-05
5177,31.432783,4.4826064,0.03429462010639087,0.0015994136459052304
5178,437.11414,88.2146,0.5248606312642015,0.0004908464856625284
5179,329.06604,54.227108,0.3796301447935354,3.534388378470881e-05
5180,457.42334,88.17993,0.5492238518020953,0.00804694540840546
5181,83.26663,17.42004,0.09214845315616746,3.05235736843598e-05
5182,231.40317,38.33558,0.2621542674669133,0.010415361485721258
5183,701.68933,134.01703,0.8915808979657388,0.0031628063500504233
5184,206.51915,32.493023,0.23242500510529465,1.643652456885677e-05
5185,566.9122,82.74432,0.6762723689698428,2.70982818238557e-05
5186,238.8386,86.162094,0.28607811594133536,0.0012098320561769933
5187,376.81177,56.92488,0.4360696387337232,3.333934708850841e-05
5188,440.54877,73.08456,0.5195460073496714,0.00698749251058861
5189,793.5295,150.19255,1.029432761257939,0.006586355817355822
5190,79.75856,7.547406,0.0873122358596262,9.074662246300646e-05
5191,186.80896,45.996403,0.2134867720022322,0.0017954450057768856
5192,437.82,64.2764,0.511019671307547,0.0102419409119591
5193,221.03528,35.658928,0.24965156124591933,0.0003134000031773474
5194,148.11613,26.863873,0.16564647367554275,1.648531977650822e-05
5195,412.37106,81.83681,0.491387540993373,0.0013375321423239348
5196,404.8558,59.34744,0.4698411292475857,0.0003956536128001496
5197,15.774959,8.42106,0.017285485740286034,4.944453692102e-09
5198,57.966366,12.237849,0.06378368063375245,8.356887096747103e-07
5199,289.51065,42.42747,0.3295111393719465,9.789011371883638e-06
5200,237.14801,57.148407,0.2745132017007361,2.5479616432034674e-05
5201,14.4482565,13.422617,0.015918989305791442,1.0514662685534897e-05
5202,676.32404,112.517204,0.8364996350255478,0.010582996219197435
5203,1717.154,187.04114,2.3394695696598373,0.0005054131023750544
5204,857.36285,149.20512,1.11081981930588,0.0015686895227686158
5205,32.529503,17.338997,0.03599610644918749,2.6058689607998716e-05
5206,251.32205,91.72556,0.3030501433857375,2.436066060210132e-05
5207,122.50568,20.118864,0.13597914645245632,0.00019883856315745988
5208,203.59853,54.232414,0.2348848001776447,0.0008941996858160124
5209,551.28,69.69084,0.6475414758647174,0.03043082165225061
5210,744.0157,156.19841,0.9727785417025218,0.007193387624000904
5211,101.35493,16.166967,0.11201084716746905,1.8217227869551294e-05
5212,471.93927,115.09669,0.5855781098726733,0.0033094350550510383
5213,326.01233,55.19885,0.3765293134782971,9.079690709263155e-05
5214,90.224625,35.489326,0.10188601833584598,9.792734464434946e-06
5215,553.59924,61.598457,0.644142802713416,0.04242318273928368
5216,924.36646,238.20773,1.3537358616725543,0.10176513644347959
5217,93.5706,15.457285,0.10332708098160708,1.610915727006744e-05
5218,117.2557,36.154793,0.1325103960772658,0.0003637159330839417
5219,347.93213,63.923973,0.40593634758618086,0.00028470752853821936
5220,710.62427,85.33941,0.8503396378210586,0.0005773655738947564
5221,136.92323,28.342758,0.15338251448200058,0.0001884582505961013
5222,157.5418,19.89789,0.17482574007145854,1.3857425546388846e-05
5223,490.3218,121.506355,0.6132643296204199,0.005713626364977296
5224,384.74658,67.06978,0.45054178566163633,0.0005543154565004538
5225,512.4931,72.91861,0.6042728222619409,0.0245131791454183
5226,1100.8888,120.8142,1.3757329481650404,0.0066336162345169356
5227,240.96185,39.646065,0.27338908694225494,0.00026770033322572447
5228,202.31433,35.149437,0.22837549156861434,8.690999452252975e-05
5229,299.10327,46.771164,0.3421205230523879,5.522547090219766e-07
5230,8.481202,4.714766,0.009255728207802126,1.312400314356292e-06
5231,348.4,74.85501,0.4117331948724967,0.0012476558879628737
5232,311.39294,51.666824,0.3581834462244344,0.00038578473738047105
5233,10.991311,2.839714,0.01197057180185559,1.4515542258471937e-06
5234,132.65308,51.83859,0.15261593511935423,3.686351808222789e-05
5235,367.01736,72.32582,0.43244233702893703,7.060158628638586e-05
5236,61.86382,33.525707,0.06970505744496916,1.3753251433800685e-05
5237,644.3517,113.8078,0.7982293626137746,0.0001912793500630442
5238,90.51484,35.260406,0.10218732646215105,0.00148125868806782
5239,66.46152,17.229534,0.07353528015156191,4.683982209006937e-06
5240,29.02513,8.434347,0.031804886233061505,2.1957702441437545e-06
5241,59.358543,17.408014,0.06568928062233395,0.00012420058550048133
5242,38.591496,9.537581,0.04233861280563893,9.818574599064398e-05
5243,311.23038,54.844883,0.3593099448037603,0.00023132623616080604
5244,232.58417,21.650082,0.258603865503239,0.004959172515369858
5245,1.7364836,5.69431,0.0018970918913191529,1.3074060324480609e-13
5246,134.38368,34.45716,0.15157589358697374,0.0004933077747177157
5247,1.3961686,0.65188485,0.0015169444409966896,6.511284119098365e-06
5248,422.53162,43.856125,0.4816943179668934,0.0002140429067976764
5249,73.64014,18.895441,0.08162840724647477,1.293621257345242e-07
5250,279.68942,46.358196,0.3197635163980529,3.2777049304780085e-08
5251,37.29301,11.729927,0.041012693438840134,7.008468305096592e-07
5252,626.49146,162.91223,0.8263730845409641,0.000126081081471586
5253,256.39877,23.878616,0.2857908086270892,0.00011735534428660402
5254,113.11323,13.020989,0.1245722493974237,2.3623574111346832e-05
5255,66.54123,14.957751,0.07343888178262158,3.4058715070340024e-06
5256,677.6614,109.28729,0.8348187182301778,0.005976587804481517
5257,51.98452,23.289871,0.05790571738395701,1.3744869215137088e-06
5258,329.54178,49.497623,0.37811590355085944,0.00017494669447845176
5259,1181.5593,157.16281,1.546804338322686,0.0004926347825081689
5260,153.47693,26.076494,0.17149073709083862,0.001041568170060194
5261,309.038,73.30227,0.36454690737244366,0.010374208013426004
5262,24.641443,8.218605,0.026994989769544314,3.447106023795165e-05
5263,281.0257,49.533104,0.3224617267487338,0.000792210270139043
5264,458.6687,79.83829,0.5452579869267457,0.009797252539895098
5265,1066.5706,157.15012,1.396246899556019,0.00045863156316476757
5266,412.25198,63.49109,0.4807362528544137,0.008578221987860473
5267,107.032,18.50488,0.11859118005697034,0.0006899179278630028
5268,3.1003022,4.144072,0.0033813241907473712,1.2419241710394485e-08
5269,31.863228,8.662461,0.03492352094834347,1.441925490951276e-06
5270,98.83336,38.690758,0.11201236646418851,5.246243981422435e-05
5271,158.97601,32.86638,0.17899324713917025,1.2590835748220436e-06
5272,16.87501,3.124714,0.018384179252105844,2.8774279917225645e-05
5273,731.7511,78.4137,0.8684232543483736,0.00015296422236112879
5274,207.3426,47.976685,0.23749024616380965,0.0005505353365442762
